,Order ID,UserID,MODEL/DESC,Review Content,Rating
24082,313326648820584,5748,EY701D15,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho sản phẩm của gian hàng. Nếu cần hỗ trợ thêm thông tin gì về sản phẩm hoặc chương trình khuyến mãi, bạn đừng ngại liên hệ lại với gian hàng qua kênh chat nha. Chúc bạn và những người thân yêu có thật nhiều sức khỏe.",5
24083,313326648820584,5748,H9109014,Giao hàng hơi lâu chút nhưng nhận hàng thì rất chi là ưng cái bụng chảo dày dặn cầm nặng tay luôn 👍,5
24085,313340233814800,481,RK808168,*******367 26 Oct 2021,5
24087,313349623640909,34964,CY601868,Ngô H. 24 Oct 2021,5
24091,313301008787118,4879,CCWCW3-08,hàng đẹp đóng gói rất cẩn thận mình mua khá nhiêgu rồi,5
24092,313301008787118,4879,H9104414,"đã mua nhiều sale nên mình lại đặt hàng cho mẹ, canh sale khung giờ vàng để được tặng thêm nồi, hài lòng",5
24093,313301008787118,4879,DT7000E0,"vạna chuyển nhanh, sản phẩm nhìn rất thích",5
24096,313325441123973,53163,BL967B66,"máy dùng ok, chỉ có điều giao hàng quá chậm.",5
24097,313325441123973,53163,DT3030E0,"mới dùng nên cũng ok, lâu dài chưa biết sao",5
24099,314415784035033,40450,FW501815,"Nồi công suất lớn, nướng thịt sẽ giòn và mọng nước bên trong hơn so với nồi chiên không dầu. Điểm trừ là khay hứng chất liệu tệ quá, mới dùng 3 lần đã bị bong lớp chống dính, loang lổ ra",4
24101,314517123414889,16959,G1432305,"Giao hàng nhanh, đóng gói cẩn thận, chảo dày dặn, chống dính tốt",5
24104,313352423260522,4335,G134S295,0917449959 08 thg 11 2021,5
24105,313352423260522,4335,G1436606,0917449959 08 thg 11 2021,5
24108,313320429793515,31649,K221S244,"Dao thương hiệu Pháp . Nhưng sx ở TQ. Không bén lắm , mau cùn",5
24109,313320429793515,31649,G2552802,"Nồi rất xinh , chất luong tuyet hao",5
24111,313226494538597,49613,RK730168,"Giao hàng nhanh, hàng chất lượng. quà tặng rất giá trị.",5
24113,313302425720540,18073,EY201815,"hàng như hình, shop đóng gói cẩn thận, dùng rất thích, mua lúc khuyến mãi được thêm cả cái chảo nữa. hihi",5
24115,313358401349555,13028,CCWCW2-04,"Bộ 2 chảo chống dính vân đá tefal natura hàng đẹp, mỏng vừa và nhẹ, lớp chống dính tốt. Nhưng các cạnh viền chảo hơi sắc",5
24117,314472100338273,45411,B2266695,Trần P. 29 Oct 2021,5
24119,313284481320705,22929,CCWCW2-022,Kim P. 12 thg 11 2021,5
24122,313293496254614,54870,B2266695,"hàng dong gói kỹ, chính hãng, chất lượng, đẹp chắc chắn, mình rất ưng ý, cảm ơn shop nhiều nha",5
24123,313293496254614,54870,B2240596,"hàng dong gói kỹ, chính hãng, chất lượng, đẹp chắc chắn, mình rất ưng ý, cảm ơn shop nhiều nha",5
24125,313329407704108,39214,CCWCW3-05,Quyên N. 17 Oct 2021,5
24127,313286487493202,30573,B2266595,"ok,đáng tiền.",5
24129,314446554065186,28650,KO850810,"Nhận hàng mà hết hồn vì đóng gói khi giao hàng. này mình chẳng biết lỗi bên phía nào, bên lazada giao mấy hàng điện tử mà kiều này thì ai mà dám mua nữa. bình này khi đun bị đốm ở dưới đáy bình, và nút nhấn nấu sụt sịt ko có chắc chắn",3
24131,314447971838504,1047,G134S295,"Hàng đóng gói rất cẩn thận, giao đúng thời gian. Lần đầu tiên mua chảo Tefal được giá khuyến mãi và tặng kèm 1 cái chảo 28cm, chảo tặng của hãng luôn chứ ko phải hàng thường nha!",5
24134,313228693011956,44549,B2240596,Trúc H. 18 Oct 2021,5
24135,313228693011956,44549,EY201815,Trúc H. 18 Oct 2021,5
24137,314426171168837,54406,G1430605,sky N. 16 Oct 2021,5
24139,314426753636208,6504,CCWCW3-05,0984350783 02 thg 11 2021,5
24141,314443528797104,33580,B2240596,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho sản phẩm của gian hàng. Nếu cần hỗ trợ thêm thông tin gì về sản phẩm hoặc chương trình khuyến mãi, bạn đừng ngại liên hệ lại với gian hàng qua kênh chat nha. Chúc bạn và những người thân yêu có thật nhiều sức khỏe.",5
24143,313246855432800,10799,CCWCW2-04,942178779 02 thg 11 2021,5
24145,313253835164243,40980,G1350496,Chảo cầm nặng tay bề mặt phẳng ko bị nhô ở giữa mình rất dị ứng với những cái chảo nhô ở giữa đóng gói rất chắc chắn luôn sẽ tiếp tục ủng hộ,5
24148,314425125778063,57714,K221S244,"Được tặng bộ dao này khi mua máy ép trái cây, dùng rất thích, mọi người tranh thủ đặt hàng để được tặng quà nha",5
24149,314425125778063,57714,ZC150838,"Dịch mà giao hàng cực nhanh, đặt hôm nay ngày mai giao luôn rồi, chất lượng thì dùng 1 thời gian mới biết được",5
24151,314395342731625,2031,EY201815,0382203036 27 Oct 2021,5
24153,314354382796044,21656,CCWCW3-05,Hơi nhỏ uddjjdjdjdjdjjdjdjdjjdjdjdjjsjsjsjjsjsjsjsjjsjsjsjjsjsjsjjsjsjsjsjjsisi,5
24155,314409121484840,7798,G1431905,399669894 12 thg 11 2021,5
24157,314410315821548,25656,CCWCW2-04,mình đã nhận được hàng. chao rất đẹp. mình đã giới thiệu nhiều người để mua,5
24160,314360343632613,16194,EY201815,Diễm 14 Oct 2021,5
24161,314360343632613,16194,B2240596,Diễm 14 Oct 2021,5
24163,313207620465536,1255,B2240596,xài tốt,5
24168,313197027370991,10319,B2260295,933958898 25 Oct 2021,5
24169,313197027370991,10319,G2552802,933958898 25 Oct 2021,5
24170,313197027370991,10319,B9054495,933958898 25 Oct 2021,5
24171,313197027370991,10319,K221S244,933958898 25 Oct 2021,5
24174,314372125825686,13100,K2213204,Anhtuan1303 02 thg 11 2021,5
24175,314372125825686,13100,G2681972,"Sản phẩm này quá tệ!Ko biết phải gọi Shop là”Shop Ve Chai”mình mua 2 cái chảo để biếu mẹ mà nhận dc 2 cái chảo đều bị méo mó !mong các bạn xem xét lại cách bán hàng,dung vì 1 chút lợi nhuận mà đánh mất 1 thương hiệu !",5
24177,313199028037680,30505,G1350296,Nguyen V. 27 Oct 2021,5
24179,314352141269311,39505,G1352395,Ranh V. 01 thg 11 2021,5
24182,313155296694281,48297,MB520138,Hài lòng Hdjfjfjfhfhfhfhsjdhdhsjdjdjfjdhdjdhfhdjdjdhdjdjfbfbcndhdhdhdhdhdjdjdj,5
24183,313155296694281,48297,G803S695,Hài lòng Jfjfjfjfjfjfjdjdjdjdjsjdjdjdjdjdjdhfhdbdbdhdjdjdbdbdhdhdhhehsheheehhe,5
24185,313135893583720,4657,CCWCW3-05,0933326135 03 thg 11 2021,5
24187,314370503279562,44499,B2266695,Trần Q. 21 Oct 2021,5
24189,314343125099077,22447,CCWCW2-04,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho sản phẩm của gian hàng. Nếu cần hỗ trợ thêm thông tin gì về sản phẩm hoặc chương trình khuyến mãi, bạn đừng ngại liên hệ lại với gian hàng qua kênh chat nha. Chúc bạn và những người thân yêu có thật nhiều sức khỏe.",5
24191,313152077972607,8010,G1350496,"chưa xử dụng nên không thể đánh giá những giao hàng sớm và đóng gói kỹ, OK",5
24194,313142677184151,26417,H9109014,Lý T. 10 thg 11 2021,5
24195,313142677184151,26417,EY701D15,nồi xài tốt. nhưng giao hàng hơi lâu,5
24198,313109298957267,27532,H9109014,Ok,5
24199,313109298957267,27532,EY701D15,Hàng ok,5
24201,314323365731114,20127,G134S295,Huynh T. 28 Oct 2021,5
24203,313161643772699,1018,CY601868,sghfdsshjutjkhfcgdeuifsszvkklbcxkbxhjvddiidyhhhgdvcdfioffhgsdxddjjnhvjkkjkk,5
24205,313130469601210,14899,G1350496,Chi L. 20 Oct 2021,5
24208,313162820578218,30303,RK732168,Nguyen T. 19 Oct 2021,5
24209,313162820578218,30303,B2240596,Nguyen T. 19 Oct 2021,5
24211,313136666572496,47408,G1352395,Uyên 20 Oct 2021,5
24213,314329332342176,6165,B2240596,CSKH rất nhiệt tình và chuyên nghiệp. Shop đã hỗ trợ m rất tận tâm khi Lazada hủy đơn hàng của mình. Đã mua nhiều lần và chất lượng luôn hài lòng. Cám ơn Tefal rất nhiều ạ 😘😘,5
24215,313136836464610,24444,B2240596,chảo ok nhé mọi người,5
24217,313153814650112,50818,RK808168,hoang K. 24 Oct 2021,5
24219,313010886321538,47898,CCWCW3-011,Vo T. 17 Oct 2021,5
24221,313132822353771,23101,RK733168,Kiều D. 23 Oct 2021,5
24223,313097668907677,34079,EY401D15,Nguyễn H. 22 Oct 2021,5
24225,314304712152911,14497,BL967B66,"Máy đẹp, nhìn sang và xịn xò. Mình chỉ mới sử dụng đc vài lần với 2 chế độ nấu sữa đậu nành và sữa bắp, có lẽ do máy có công suất lớn nên khi chọn nấu sữa thì tiếng ồn khá lớn, nấu sữa mịn ko cần lọc lại cũng được.",4
24228,313145803184323,17303,CY601868,"Sản phẩm chất lượng, shop nhiệt tình, nên mua nhé.",5
24229,313145803184323,17303,B2260295,"Sản phẩm chất lượng, shop nhiệt tình, nên mua nhé.",5
24231,314277746266996,36554,MB520138,"giao hàng nhanh, máy tốt chạy khỏe",5
24233,313136401385154,28987,CCWCW2-012,Nga P. 22 Oct 2021,5
24235,314291314087103,832,CCWCW3-05,*******639 23 Oct 2021,5
24238,314300304965155,41105,G1436606,"Hàng tặng cứ nghĩ là cái quánh nhỏ nhỏ, ai dè tặng cái chảo to hơn cả set đặt mua",5
24239,314300304965155,41105,G134S295,Thao P. 28 Oct 2021,5
24242,314285718651658,2168,B2240596,0389960117 11 thg 11 2021,5
24243,314285718651658,2168,EY201815,0389960117 11 thg 11 2021,5
24245,313122609530450,62,G1350296,chảo dùng okkkkkkkkk(kk(kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5
24247,314170593204727,50082,BL985A31,bùi M. 12 thg 11 2021,5
24249,312994093802917,16928,EY201D15,"Đặt hàng giao hàng rất nhanh, đến khi nhận được thì nồi bị bể một góc trên đầu. Tôi đã thực hiện trả hàng nhưng hơn 3 tuần vẫn chưa đến lấy. Đã gọi tổng đài nhiều lần. Lazada rất kém trong việc giải quyết vấn đề đổi trả hàng ntn. Đơn hàng hơn 2 triệu chứ đâu phải ít.",1
24252,312989087132650,33350,B2240596,Nguyễn T. 18 Oct 2021,5
24253,312989087132650,33350,EY201815,Nguyễn T. 18 Oct 2021,5
24255,314181166861853,36329,EY701D15,Pham N. 30 Oct 2021,5
24258,314291103566034,19598,EY701D15,"Ship nhanh như 1 cơn gió.nồi chạy ổn,nhiệt đều.shop tư vấn rất nhiệt tình ạ.giải đáp thắc mắc khá nhanh.",5
24259,314291103566034,19598,H9109014,Hoàng T. 20 Oct 2021,5
24261,314294302567931,37274,FW501815,Phuc D. 29 Oct 2021,5
24264,314268389557244,13053,EY201D15,"[ Seller replied ]Chào bạn, Tefal rất lấy làm tiếc và chân thành xin lỗi bạn vì trải nghiệm mua sắm chưa tốt của bạn tại gian hàng. Tefal cũng đã liên hệ để hỗ trợ vấn đề mà bạn đang gặp phải qua mục chat trên hệ thống, bạn hãy kiểm tra tin nhắn giúp Tefal nha. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",4
24265,314268389557244,13053,B2240596,Anh S. 25 Oct 2021,4
24267,314289700647985,5017,EY201D15,0938483733 16 Oct 2021,5
24270,314211356083276,25955,CCWCW3-08,Lê T. 17 Oct 2021,5
24271,314211356083276,25955,CCWCW2-027,Lê T. 14 Oct 2021,5
24273,314186976274971,36735,CCWCW2-025,Phan N. 28 Oct 2021,5
24275,313102631058672,9497,H9104314,"Nhận nồi bị móp, đề nghị Shop hỗ trợ đổi lại giúp. Cảm ơn.",2
24277,314249185449595,47419,BL42Q166,Uyên N. 14 Oct 2021,5
24279,313105407720803,51747,EY201815,linh T. 17 Oct 2021,5
24281,312987864445804,9166,CCWCW3-05,Hàng đẹp. Nhưng giao hàng hơi lâu,5
24284,313066473440486,51799,BL985A31,longkimthinh 06 thg 11 2021,5
24285,313066473440486,51799,QT1020E0,longkimthinh 04 thg 11 2021,5
24288,313096033444848,9548,BL42Q166,"sản phẩm nhìn rất đẹp ,phần để xay sinh tố rất mạnh,nhưng phần máy ép khoing êm lắm,nước ép ra không chảy ra hết cối phải nghiêng mới đổ ra được, cũng tặng shop 5 sao",5
24289,313096033444848,9548,K2213204,"hàng đẹp và ,máy mạnh nhe ,dfuwowcj tặng cây dao nữa quá tuyệt,rất thích,cám ơn shop nhé",5
24291,313077275935021,190,B2240596,hàng rất đẹp,5
24293,313068664496375,15305,G1352395,"Giao hàng nhanh. Hàng chính hãng. Nhưng giao hàng từ Hà Nội vào BD mà lại gói hàng quá sơ sài, không có hộp! May mắn mà nồi không bị móp gì nhưng lại dính keo bể xốp lung tung nên không hài lòng lắm!",4
24295,313066464104591,36581,CCWCW2-027,"Chảo okii lắm mọi người nên mua. Shop chính hãng có chương trình sale giảm 50% giá hợp lý mua combo 2 chảo. Thời gian giao hàng nhanh lắm lun, đóng gói kỹ nhiều lớp. Nên khi nhận hàng chảo vẫn nguyên vẹn. Sẽ ủnh hộ tiếp",5
24297,313093860854543,9173,CCWCW2-04,906650573 29 Oct 2021,5
24299,314257957671007,13219,RK732168,BUI T. 20 Oct 2021,5
24301,313069647505245,36674,ZC150838,Phan L. 04 thg 11 2021,5
24303,313070842799684,49774,EY401D15,"Đóng hàng cẩn thận, giao nhanh, đủ đồ. Mình mua tặng nên không nhận xét về chất lượng. …………….",5
24305,314246927742066,46818,EY401D15,"mua ngay sale giá rẻ, dc tặng thêm chảo tefal đẹp",5
24308,314251133073095,48486,B2240596,Võ T. 17 Oct 2021,5
24309,314251133073095,48486,EY401D15,Nồi nấu rất tốt,5
24312,313090216521386,48445,H9109014,Võ N. 21 Oct 2021,5
24313,313090216521386,48445,EY701D15,Võ N. 21 Oct 2021,5
24315,313010456826708,29324,RK732168,Ngoc N. 01 thg 11 2021,5
24317,314243912902894,51568,G1432305,le N. 20 Oct 2021,5
24320,313026837566092,37731,B2260295,Phương M. 29 Oct 2021,5
24321,313026837566092,37731,CY601868,Phương M. 29 Oct 2021,5
24323,313031228987901,8121,G2680272,"Giao hàng nhanh, vận chuyển tốt, đóng gói cẩn thận, shop giao đúng hàng made in France kèm quà tặng, hàng đẹp, mới nguyên.cám ơn shop.",5
24325,312991050638666,26925,B2240596,chảo đẹp chắc chắn.giao hàng rất nhanh. hàng xịn mà fias lại quá ưng ý còn free ship nữa chứ ah,5
24327,313069610102657,55370,G1436606,trần T. 20 Oct 2021,5
24330,314217524528591,45799,QT1020E0,"Máy lắp ráp khó, ms dùng tưởng hư do máy k ra hơi nước được, còn kêu quá chời. Thử mãi mới hoạt động được.",3
24331,314217524528591,45799,BI81252A,"Hàng chắc tổn kho lâu nên miếng dán lên máy gỡ ra khó, keo không lấy ra được làm bình k được thẩm mỹ. Vận chuyển nhanh.",3
24333,313041024605483,29118,H9100514,Nghiệp D. 01 thg 11 2021,5
24336,313091800194281,48297,MB520138,Hài lòng Jdjdjfdjjđjdjđiiđijdjdjdjđjjsdjsuisisjsdjjđjdjdhdhdhdhchcbhxxjjđj,5
24337,313091800194281,48297,G803S695,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho sản phẩm của gian hàng. Nếu cần hỗ trợ thêm thông tin gì về sản phẩm hoặc chương trình khuyến mãi, bạn đừng ngại liên hệ lại với gian hàng qua kênh chat nha. Chúc bạn và những người thân yêu có thật nhiều sức khỏe.",5
24339,313038620618751,12851,G1432305,Hàng ok. Hàng ok. Hàng ok. Hàng ok. Hàng ok. Hàng ok. Hàng ok. Hàng ok. Hàng ok. Hàng ok. Hàng ok.,5
24341,313052604440058,40643,KO850810,"mẫu mã đẹp, lúc nấu rất êm và vỏ bình không bị nóng",5
24343,314197522682096,32797,RK224168,"Nồi đẹp,chưa sử dụng nên không biết nấu cơm có ngon không,nói chung là hài lòng về sản phẩm .😋",5
24346,312998837450057,472,B2240596,*******360 13 Oct 2021,5
24347,312998837450057,472,EY401D15,*******360 13 Oct 2021,5
24349,314207113698634,31052,G2550302,"Mua cái chảo cả triệu bạc về mà móp méo vầy, nghi vấn flash sale giá rẻ rồi giao hàng lỗi (móp méo) cho khách hàng, vì rất nhiều sản phẩm của shop bị tình trạng này, may mắn không ai lên tiếng thì đẩy được hàng lỗi. Không thì xin lỗi rồi nhận trả hàng để bán tiếp. Lỡ rồi xài đỡ, cạch mặt shop luôn.",1
24351,314153943688480,48457,B2266495,Sp ok nhưng kg biết có bền kg,5
24354,313035808179254,7703,B2240596,393563039 21 Oct 2021,5
24355,313035808179254,7703,EY201815,393563039 19 Oct 2021,5
24358,312960068823265,26642,K221S244,mình được tặng kèm khi mua chảo từ dao rất đẹp và bền thuận tiện vừa tay nếu không được tặng thì mình cũng sẽ mua,5
24359,312960068823265,26642,G2550502,hàng sản xuất tại Pháp nhìn rất ưng ý chắc chắn thiết kế tay cầm rất thuận lợi và mẫu màu nhìn sang trọng,5
24361,313019214180569,7077,CCWCW3-010,344170603 15 Oct 2021,5
24364,312982631277143,29993,H9109014,"Hàng tặng, chất lượng tuyệt, cảm ơn TeFal",5
24365,312982631277143,29993,EY701D15,"Hàng đẹp đúng tiêu chuẩn, giá sale tốt",5
24367,313002009338970,43510,FW501815,Tran T. 02 thg 11 2021,5
