content,topics,sentiment,labels
mình mua lần hai rồi. rất ưng chảo và mua được giá tốt hơn. gia đình dùng rất thích nên sẽ tiếp tục ủng hộ shop,Quality,Good,1
vừa nhận hàng hồi sáng là tối test thử liền. làm theo hướng dẫn của giấy củng ổn áo nhưng muốn ăn giòn thì phải trở mặt cho giòn đều nha . giao hàng khá nhanh so với shopee,Quality,Good,1
"sản phẩm chắc chắn, đóng gói cẩn thận. chưa sd nên ko biết chất lượng ra sao.",Product,Good,0
"hàng rất ok, cầm chắc tay, mua đợt săn sale quá rẻ. hình ảnh và video mang tính chất lấy xu :). sẽ mua thêm",Quality,Good,1
hàng đóng gói chắc chắn. mùa dịch nên giao hàng hơi chậm. chất lượng sản phẩm ok. sẽ mua lại sản phẩm..,Product,Good,0
chảo chính hãng. xài khá ưng ý. sale nên mua giá tốt,Quality,Good,1
"canh mua đợt tặng kèm chảo do chảo nhà hết chống dính ròi, lòng chảo k sâu lắm, hàng tặng kèm vậy là oke rồi ạ",Quality,Good,1
"hàng chờ đợi vì covid, rồi cũng đến. ok xử lý ngay, bò đang chờ ,bò mềm thơm như phở tàu bay.nhậu đê.cám ơn.",Quality,Good,1
"ấm đun tốt, tuy nhiên điểm trừ là dung tích hơi nhỏ. hàng free nên đành chấp nhận",Quality,Good,1
máy chạy độ ồn hơi cao. xay chưa thực sự mịn. tuy nhiên mình vẫn khá hài lòng với sản phẩm này. một thiết bị khá hữu ích cho chất lượng cuộc sống,Product,Good,0
sản phẩm tốt,Quality,Good,1
"nồi đẹp hơn trong hình, đang dịch mà giao nhanh, cơm nóng lâu. có điều to quá. nhà có 2 người nấu 1 lon gạo mà thấy trống trãi lắm 😂tầm 4 , 5 người nấu nồi này ok",Product,Good,0
hàng đẹp đúng quảng cáo.,Product,Good,0
"phần hộp đựng đồ ăn khá nhỏ so với mình nghĩ, đc tặng kèm chảo, săn sales nên còn giá 1.946k. hàng đóng gói cẩn thận.",Logistic,Good,2
"nồi đã mua lần hai,,rất hài lòng,",Quality,Good,1
bộ nồi xịn xò gì đâu canh sale mua đuoc giá quá tốt hêhhee 🤤🤤🤤,Product,Good,0
"sau 3 lần bị hủy đơn cuối cùng cũng đã nhận đc. chảo đẹp nặng tay chắc chắn, săn sale đc giá tốt lại giao hàng siêu nhanh",Product,Good,0
"xài tốt lắm, rất thích.",Quality,Good,1
"giao hàng sớm. hộp hơi nhăn nheo xíu nhưng ko có ảnh hưởng tới sản phẩm . thiết kế bình đẹp, đun nhanh",Product,Good,0
"chảo to, ok, báo nhiệt hình như k có tác dụng, nhưng chảo chất liệu ok, nặng tay",Quality,Good,1
"chảo hơi mỏng, chảo nhỏ nhất bị móp nhẹ. kích cỡ mình thấy ok nhưng ko quá to để chiên xào cho gđ đông người.",Quality,Good,1
chào đẹp y hình nhưng ko biết lớp men có tốt không phải sài 1 thời gian mới biết được,Product,Good,0
rất hài lòng,Quality,Good,1
sản phẩm đẹp đóng gói cẩn thận chưa sử dụng nên chưa biết chất lượng nhưng vẫn cho shop 5 sao,Product,Good,0
sản phẩm đẹp kiện hàng đóng gói cẩn thận chưa dùng nên chưa biết chất lượng nhưng vẫn cho shop 5 sao,Product,Good,0
"đã nhận được hàng đóng gói cẩn thận , sản phẩm tuyệt vời sẽ giới thiệu bạn bè cho shop 5 sao",Logistic,Good,2
chưa sử dụng nhưng vẫn đánh giá 5 sao vì shop giao nhanh,Logistic,Good,2
"shop đóng gói hàng cẩn thận lắm. chảo đẹp, cầm chắc tay. sẽ ủng hộ shop vào những lần sau nữa nha",Product,Good,0
"hàng đóng gói cẩn thận, đẹp. chưa sử dụng nên chưa biết thế nào",Product,Good,0
"sp như hình, chắc chắn",Product,Good,0
cảm thấy ổn. chưa sử dụng nên chưa biết chất lượng,Quality,Good,1
rất thích to và sâu,Product,Good,0
hàng đẹp giá rẻ,Product,Good,0
nồi đẹp. vùa nhận chưa thử nấu. mua nhưng không có quà khuyến mãi nên hơi buồn. cho shop 5 sao ủng hộ.,Product,Good,0
"hàng đẹp, thiết kế bắt mắt, đáng đồng tiền bát gạo",Product,Good,0
"nhỏ nhưng đẹp, nấu siêu nhanh 5p là xong",Product,Good,0
"nồi chiên đẹp, hoàn hảo, siêu phẩm thiệt sự, nồi đựng được 1 con gà to",Product,Good,0
"máy gọn nhẹ, xay mạnh, ổn lắm, dễ vệ sinh máy",Quality,Good,1
"săn sale 9.9 nên giá chỉ còn 200 mấy, hàng tefal tốt chất lượng, sau 10 ngày đặt cũng đã có hàng, rất hài lòng",Product,Good,0
"chảo to dùng rất thích, mua mùa sale nên giá rẻ, tuy nhiên lòng chảo phần giữa cao hơn hai bên nên khi đổ dầu và dầu sẽ chảy qua 2 bên chứ ko đều, chiên đồ sẽ khó",Product,Good,0
"chảo đẹp, chất lượng tốt. điểm trừ là không sử dụng cho bếp từ.",Product,Good,0
"sản phẩm tốt, giao hàng nhanh",Logistic,Good,2
"hàng tốt, giao hàng nhanh",Logistic,Good,2
máy thương hiệu pháp chất lượng rất rốt,Product,Good,0
nồi nhìn chắc chắn. giá cả hợp lý và còn được tặng thêm quà. đợi sử dụng xong sẽ quay lại review,Product,Good,0
"xài cực thích luôn. có nhiều tiền hơn là mua bộ xuất xưởng tại pháp, xài chắc còn thích hơn",Quality,Good,1
"xuất sắc! giao hàng mùa dịch mà rất nhanh, máy chạy êm, nhìn máy chắc chắn, tuy có mùi nhựa nhẹ nhưng có thể lên google tìm cách xử lý là ok - giá sale 9-9 nên ổn luôn",Product,Good,0
"nồi đẹp, nhìn xịn, chưa nấu thử nên chưa biết thế nào nhưng đọc review thì nồi oki, quà tặng đầy đủ. mình rất hài lòng!",Product,Good,0
mới mua mới sdung rất ok ạ. mong là sử dụng được lâu.,Quality,Good,1
"chảo dày dặn, cầm chắc tay, đóng gói cẩn thận, rất hài lòng, chị em nên mua nhé. dfghjkkbđgvhf",Product,Good,0
"giao hàng nhanh, chất lượng hiện đang thấy khá ổn",Product,Good,0
oki nha rấ thích đã đặc thêm nữa á hiiiii,Quality,Good,1
"chưa dùng nhưng bọc hàng cẩn thận, trông cũng đẹp và ok",Product,Good,0
"đóng gói cẩn thận, gia đình nhiều người nên mua chảo 28cm nha",Logistic,Good,2
"quá là tốt, nồi chiên sạch sẽ, vặn nút 20phut sau có món chiên quay ngon và đẹp mắt, không tốn công nấu nướng , sản phẩm tốt các bạn nên mua. mình vừa đặt thêm 2 cái cho gia đình",Product,Good,0
sản phẩm ok,Quality,Good,1
"hàng chất lượng,rất hài lòng",Product,Good,0
chảo đẹp & chất lượng lắm nhé mọi ng...,Product,Good,0
"chảo đẹp chắc chắn ,cầm rất nặng tay,k bị móp méo hay trầy xước nhưng k để bếp từ dc nha,k hiểu tại sao luôn,",Product,Good,0
"shop giao nhanh, hàng đẹp, nấu cũng okie nhưng không thấy giấy bảo hành sản phẩm. shop xem lại giúp nha",Product,Good,0
"hàng đẹp, chắc tay, cho shop 5 sao.",Product,Good,0
ok,Quality,Good,1
mua tặng mẹ rất hài lòng,Quality,Good,1
"dùng chảo đổ bánh xèo siêu thích. chảo nặng tay, chắc chắn",Product,Good,0
"nồi to nặng, chắc chắn đầy đủ phụ kiện kèm theo và chảo km nhưng thiếu quà 0-2h 9/9. đọc đánh giá thấy bảo hầm thịt bò 15-20p nhừ mình hầm áp suất thử thịt heo 15p thấy ngoài mềm trong rắn nên phải hầm 2 lần mới mềm hẳn. bên giao hàng thứ 3 vinacapital(best ex) lươn khươn, không giao không báo khách mà lại đẩy tình trạng đơn hàng giao 2 lần khách không nhận",Product,Good,0
chảo đẹp. nhân viên giao hàng ok.,Product,Good,0
"hàng đẹp, giao hàng nhanh chóng, giá cả hợp lý, sẽ ủng hộ lần sau. shipper thân thiện, thanh toán tiên lợi. hình ảnh mang tính chất minh họa để nhận xu ạ.",Product,Good,0
giao hàng nhanh,Logistic,Good,2
"giao hàng mùa dịch nhưng rất nhanh. khoảng một tuần là có rồi. chảo k quá nặng cầm vừa tay. tốt, hy vọng xài đc lâu dài",Quality,Good,1
sản phẩm đẹp kiện hàng đóng gói cẩn thận chưa dùng nên chưa biết chất lượng nhưng vẫn cho shop 5 sao,Product,Good,0
"đã nhận được hàng đóng gói cẩn thận , sản phẩm tuyệt vời sẽ giới thiệu bạn bè cho shop 5 sao",Logistic,Good,2
chưa sử dụng nhưng vẫn đánh giá 5 sao vì shop giao nhanh,Logistic,Good,2
"shop đóng gói hàng cẩn thận lắm. chảo đẹp, cầm chắc tay. sẽ ủng hộ shop vào những lần sau nữa nha",Product,Good,0
"hàng đóng gói cẩn thận, đẹp. chưa sử dụng nên chưa biết thế nào",Product,Good,0
"sp như hình, chắc chắn",Product,Good,0
rất thích to và sâu,Product,Good,0
hàng đẹp giá rẻ,Product,Good,0
nồi đẹp. vùa nhận chưa thử nấu. mua nhưng không có quà khuyến mãi nên hơi buồn. cho shop 5 sao ủng hộ.,Product,Good,0
"hàng đẹp, thiết kế bắt mắt, đáng đồng tiền bát gạo",Product,Good,0
"nhỏ nhưng đẹp, nấu siêu nhanh 5p là xong",Product,Good,0
"nồi chiên đẹp, hoàn hảo, siêu phẩm thiệt sự, nồi đựng được 1 con gà to",Product,Good,0
"máy gọn nhẹ, xay mạnh, ổn lắm, dễ vệ sinh máy",Quality,Good,1
"săn sale 9.9 nên giá chỉ còn 200 mấy, hàng tefal tốt chất lượng, sau 10 ngày đặt cũng đã có hàng, rất hài lòng",Product,Good,0
"chảo to dùng rất thích, mua mùa sale nên giá rẻ, tuy nhiên lòng chảo phần giữa cao hơn hai bên nên khi đổ dầu và dầu sẽ chảy qua 2 bên chứ ko đều, chiên đồ sẽ khó",Product,Good,0
"chảo đẹp, chất lượng tốt. điểm trừ là không sử dụng cho bếp từ.",Product,Good,0
"sản phẩm tốt, giao hàng nhanh",Logistic,Good,2
"hàng tốt, giao hàng nhanh",Logistic,Good,2
máy thương hiệu pháp chất lượng rất rốt,Product,Good,0
nồi nhìn chắc chắn. giá cả hợp lý và còn được tặng thêm quà. đợi sử dụng xong sẽ quay lại review,Product,Good,0
"xài cực thích luôn. có nhiều tiền hơn là mua bộ xuất xưởng tại pháp, xài chắc còn thích hơn",Quality,Good,1
"xuất sắc! giao hàng mùa dịch mà rất nhanh, máy chạy êm, nhìn máy chắc chắn, tuy có mùi nhựa nhẹ nhưng có thể lên google tìm cách xử lý là ok - giá sale 9-9 nên ổn luôn",Product,Good,0
"nồi đẹp, nhìn xịn, chưa nấu thử nên chưa biết thế nào nhưng đọc review thì nồi oki, quà tặng đầy đủ. mình rất hài lòng!",Product,Good,0
mới mua mới sdung rất ok ạ. mong là sử dụng được lâu.,Quality,Good,1
"chảo dày dặn, cầm chắc tay, đóng gói cẩn thận, rất hài lòng, chị em nên mua nhé. dfghjkkbđgvhf",Product,Good,0
"giao hàng nhanh, chất lượng hiện đang thấy khá ổn",Product,Good,0
oki nha rấ thích đã đặc thêm nữa á hiiiii,Quality,Good,1
"chưa dùng nhưng bọc hàng cẩn thận, trông cũng đẹp và ok",Product,Good,0
"đóng gói cẩn thận, gia đình nhiều người nên mua chảo 28cm nha",Logistic,Good,2
"quá là tốt, nồi chiên sạch sẽ, vặn nút 20phut sau có món chiên quay ngon và đẹp mắt, không tốn công nấu nướng , sản phẩm tốt các bạn nên mua. mình vừa đặt thêm 2 cái cho gia đình",Product,Good,0
sản phẩm ok,Quality,Good,1
"hàng chất lượng,rất hài lòng",Product,Good,0
chảo đẹp & chất lượng lắm nhé mọi ng...,Product,Good,0
"chảo đẹp chắc chắn ,cầm rất nặng tay,k bị móp méo hay trầy xước nhưng k để bếp từ dc nha,k hiểu tại sao luôn,",Product,Good,0
"shop giao nhanh, hàng đẹp, nấu cũng okie nhưng không thấy giấy bảo hành sản phẩm. shop xem lại giúp nha",Product,Good,0
"hàng đẹp, chắc tay, cho shop 5 sao.",Product,Good,0
ok,Quality,Good,1
mua tặng mẹ rất hài lòng,Quality,Good,1
"dùng chảo đổ bánh xèo siêu thích. chảo nặng tay, chắc chắn",Product,Good,0
"nồi to nặng, chắc chắn đầy đủ phụ kiện kèm theo và chảo km nhưng thiếu quà 0-2h 9/9. đọc đánh giá thấy bảo hầm thịt bò 15-20p nhừ mình hầm áp suất thử thịt heo 15p thấy ngoài mềm trong rắn nên phải hầm 2 lần mới mềm hẳn. bên giao hàng thứ 3 vinacapital(best ex) lươn khươn, không giao không báo khách mà lại đẩy tình trạng đơn hàng giao 2 lần khách không nhận",Product,Good,0
chảo đẹp. nhân viên giao hàng ok.,Product,Good,0
"hàng đẹp, giao hàng nhanh chóng, giá cả hợp lý, sẽ ủng hộ lần sau. shipper thân thiện, thanh toán tiên lợi. hình ảnh mang tính chất minh họa để nhận xu ạ.",Product,Good,0
giao hàng nhanh,Logistic,Good,2
"giao hàng mùa dịch nhưng rất nhanh. khoảng một tuần là có rồi. chảo k quá nặng cầm vừa tay. tốt, hy vọng xài đc lâu dài",Quality,Good,1
giao nhanh. giá rẻ. đóng gói kĩ. dùng mới đc vài hôm chưa rõ độ bền. chảo phù hợp với gia đình 1-3 người thôi. đáng tiền,Logistic,Good,2
sp dịch vụ ok,Service,Good,4
"xài ok lắm, nên mua",Quality,Good,1
chảo quá ngon xịn mịn haha..đã cái nư.. đóng gói kỹ nữa,Logistic,Good,2
nồi nhận quá xịn.. ưng ngay từ cái nhì đầu.. nói chung mua đi ko phí đâu ạ hehe,Product,Good,0
"giao cái chảo móp méo 1 bên. dịch vầy đổi bất tiện, hàng hóa khóa nhận mà k kiểm hàng kỹ dùm. nhìn khâu đóng gói rất kỹ cho nên đảm bảo chảo này đã móp từ chỗ người bán.",Logistic,Bad,2
giao hàng nhanh mặc dù đang trong giai đoạn giãn cách. hàng nhận đúng với chi tiết mô tả! voted!,Logistic,Good,2
"hàng đẹp, chất lượng",Product,Good,0
"tefal thì quá nổi tiếng trong giới làm bếp rồi, giá cả lại rất hợp lý nữa, chỉ chờ kmai là mình xuống tay thoai",Quality,Good,1
"tefal thì quá nổi tiếng trong giới làm bếp rồi, giá cả lại rất hợp lý nữa, chỉ chờ kmai là mình xuống tay thoai",Quality,Good,1
mới nhận đc nòii và chảo khuyến mãi.đóng gói rất kỹ.nồi vó khuyết điểm là không có quai xách.nấu cơm thì ngon,Logistic,Good,2
"bình đẹp, đun nhanh, điều chỉnh được nhiệt độ cần đun nên khá tiện lợi. nước sôi 100oc vỏ ngoài chỉ hơi nóng nhẹ, an toàn cho những gia đình có trẻ nhỏ. dịch mà laz giao hàng từ hn vào tphcm cực nhanh",Product,Good,0
"nồi đẹp, bền chờ sử dụng đã nhé",Product,Good,0
"sp tốt hơn mong đợi, chảo dày, nặng tay, chống dích cực tốt.",Product,Good,0
"sp tốt hơn mong đợi, chảo dày, nặng tay, chống dích cực tốt.",Product,Good,0
ok,Quality,Good,1
ok,Quality,Good,1
"giao hàng nhanh, đóng gói rất cẩn thận. mua lúc sale nên tính ra giá rất ok luôn vừa có máy xay và ép.",Logistic,Good,2
"hàng tặng kèm nckd nhưng chất lượng ổn lắm, giao hàng nhanh, đóng gói cẩn thận, hàng ở ngoài nhìn sáng hơn trong ảnh.",Product,Good,0
"hàng đã về với một thời gian dài ngóng chờ. chảo to, chắc chắn. đã dùng rồi. rất hài lòng luôn.",Product,Good,0
"sản phẩm giao nhanh, dùng rất ok, được giảm giá nên mua lợi. thương hiệu tefal pháp nên tin dùng",Quality,Good,1
hàng tốt,Quality,Good,1
hàng tặng chất lượng tốt👍🏻👍🏻👍🏻,Product,Good,0
"combo giá hợp lí, tuy nhiên nồi quá to, gia đình nhỏ chắc ít dùng đến nồi này. chảo hơi lồi ở đáy nên chiên rán ít dầu hơi bất tiện.",Quality,Good,1
